nom_normal,nom_munici,x,y
Calle Estación,Pujerra,-5.149513999764976,36.61322599974057
Calle Balcón de San Cristóbal,Tolox,-4.90667599985295,36.6868939997685
Calle Málaga,Riogordo,-4.291185000457296,36.918364999744774
Calle Miguel Hernández,Riogordo,-4.291966000660871,36.91830000067719
Calle Jorge Guillén,Riogordo,-4.28987999987784,36.9157349996173
Calle Ascensión Reina,Villanueva de Tapia,-4.33207428026113,37.1827134078235
Calle María Zambrano,Villanueva de Tapia,-4.33568511209497,37.1791085361925
Calle San José,Villanueva de Tapia,-4.334674280556611,37.18599040776684
Carretera MA-5408 N-331 a Cartaojal,Antequera,-4.5337948315423,37.100762255833
Calle Diputado Gerardo Fernández,Villanueva de Tapia,-4.33612228037664,37.18424340718834
