nom_normal,nom_munici,ine_mun,X,Y,x,y
Avenida Pablo Picasso,Coripe,41035,,,-5.440315999999939,36.97085000000004
Calle Músico Juan del Encina,Córdoba,14021,,,-4.78818574,37.8938608
Calle Pintor Hermenegildo Sutilo,Nerva,21052,,,-6.549612000250814,37.700726999234256
Calle la Noria,Almonte,21005,,,-6.51454772271487,37.2542170518695
Camino del Noguero,Chilluévar,23030,,,-3.02999999999992,38.0113030000001
Avenida Marbella,Coripe,41035,,,-5.43979199999995,36.974207
Calle los Linares,Zufre,21079,,,-6.34716799999995,37.8312660000001
Calle la Feria,Santiponce,41089,,,-6.04007400002958,37.4411269998303
Calle Chirla,Punta Umbría,21060,,,-6.96437099999991,37.1817600000001
Calle Poeta Peralta,Córdoba,14021,,,-4.79078399996519,37.9058559997833
Calle Mayor de Santa Marina,Córdoba,14021,,,-4.775318000089176,37.89029599990466
Vereda Percoya,Morón de la Frontera,41065,,,-5.41817474986468,37.0694620852073
Calle Barrio Nuevo,El Real de la Jara,41080,,,-6.15686599999992,37.9480290000001
Calle Mariano de Cavia,Córdoba,14021,,,-4.8002640002743,37.8830929996356
Calle Transversal de Málaga,Zafarraya,18192,,,-4.14582914992233,36.9760475030865
Camino de Santa Cruz a Castro del Río,Córdoba,14021,,,-4.59043299944261,37.7246909995646
Calle Francia,Roquetas de Mar,04079,,,-2.605382314111518,36.77601596204976
Carretera de Alicún,Roquetas de Mar,04079,,,-2.6024660901837056,36.797080680900905
Calle Sierra Almagrera,Roquetas de Mar,04079,,,-2.599508660063668,36.80406602456681
Calle Válor,Roquetas de Mar,04079,,,-2.6226010214310014,36.76222455845584
Camino de Guardias Viejas a Llanos de Marín,Roquetas de Mar,04079,,,-2.6542454516709153,36.75208033500807
Calle San Cristóbal,Roquetas de Mar,04079,,,-2.61482100010552,36.7611289998238
Avenida Andalucía,Cuevas del Almanzora,04035,,,-1.80211123099997,37.2493773410001
Paraje Caseta de Madera,Roquetas de Mar,04079,,,-2.614369129703732,36.78441981208476
Calle Tartessos,Roquetas de Mar,04079,,,-2.5824843595327467,36.79985839641354
Carretera de Alhama,Salar,18171,,,-4.06009799972275,37.1473020001873
Paseo los Baños,Roquetas de Mar,04079,,,-2.6057487578408027,36.76728920207224
Camino de la Depuradora,Roquetas de Mar,04079,,,-2.6200229067902856,36.7833869741243
Plaza Educador,Roquetas de Mar,04079,,,-2.61153939700989,36.7569656404052
Calle Miguel Martínez,Roquetas de Mar,04079,,,-2.5857867787194744,36.82616044503537
Camino Cortijo el Mosco,Roquetas de Mar,04079,,,-2.648006038741599,36.733601208876024
Plaza Elie J. Nahamias,Córdoba,14021,,,-4.7783265026826,37.881623424826
Camino la Gabriela,Roquetas de Mar,04079,,,-2.58895810506371,36.79796204638142
Calle Manuel Rosero,Roquetas de Mar,04079,,,-2.5862125660257576,36.80914161252845
Camino los Molinos,Roquetas de Mar,04079,,,-2.623663925603261,36.755154214775075
Calle Pez Espada,Roquetas de Mar,04079,,,-2.616846694693821,36.74058536121865
Camino Altaduna,Roquetas de Mar,04079,,,-2.603486409435138,36.833387201951524
Calle Joaquín Sabina,Roquetas de Mar,04079,,,-2.5843892233701564,36.804527534684006
Avenida Curro Romero,Roquetas de Mar,04079,,,-2.618002107459238,36.767670104087834
Calle Abraham Olano,Roquetas de Mar,04079,,,-2.606520895729617,36.76986201468268
Calle Joaquín Rodrigo,Roquetas de Mar,04079,,,-2.582696443489125,36.81953040482921
Calle Mozárabes,Roquetas de Mar,04079,,,-2.5894530003314347,36.8069849996783
Calle Antoñete,Roquetas de Mar,04079,,,-2.6494413394986314,36.757899878626155
Calle Nicaragua,Roquetas de Mar,04079,,,-2.6161079999258074,36.74517000016845
Avenida Villa África,Roquetas de Mar,04079,,,-2.5787830893536974,36.80541157589047
Avenida Luis Buñuel,Roquetas de Mar,04079,,,-2.6252519398913368,36.76609395030646
Avenida Carlos III,Roquetas de Mar,04079,,,-2.595036341861065,36.80923414459099
Avenida Rey Juan Carlos I,Roquetas de Mar,04079,,,-2.605015653743072,36.7693044849793
Calle Hacienda,Mairena del Aljarafe,41059,,,-6.0633380001399,37.3543350002923
Avenida Sabinar,Roquetas de Mar,04079,,,-2.6206550834900724,36.7368587415566
Avenida Ciudad de Cádiz,Roquetas de Mar,04079,,,-2.636108413530311,36.72002518542612
Avenida Ciudad de Córdoba,Roquetas de Mar,04079,,,-2.6238326737213526,36.73475722810598
Calle Lago Enol,Roquetas de Mar,04079,,,-2.566141183596442,36.81975878939734
Avenida De La Aduana,Roquetas de Mar,04079,,,-2.609188694180699,36.7691981683737
Plaza el Solanillo,Roquetas de Mar,04079,,,-2.6577563347956,36.7351866865206
Calle Albayyana,Roquetas de Mar,04079,,,-2.5862221445252565,36.80613026868317
Camino de Torres,Roquetas de Mar,04079,,,-2.579417091414382,36.80561190593501
Plaza la Campana,Valverde del Camino,21072,,,-6.7569658414822,37.574618324301
Avenida de los Depósitos,Roquetas de Mar,04079,,,-2.6305448313301953,36.75090217766659
Calle Hortensia,Roquetas de Mar,04079,,,-2.5736442223404583,36.81542232411968
Calle San Martín,San Martín del Tesorillo,11903,,,-5.31966283304507,36.3426530997942
Calle la Fuente,Villalba del Alcor,21074,,,-6.47496000000419,37.3951189993213
Calle Hilario,Albox,04006,,,-2.1572810086822,37.418116456075
Calle Real,Sanlúcar La Mayor,41087,,,-6.20023200000665,37.3858389998701
Calle Soledad,Ayamonte,21010,,,-7.40682517562475,37.2177372626231
Calle el Horcajo,Coripe,41035,,,-5.43708599999991,36.9732650000001
Calle Huerta,Algámitas,41008,,,-5.14992599999994,37.016147
Calle Isla Alegranza,Córdoba,14021,,,-4.80453271471137,37.8879773442723
Polígono La Escarehuela,Baeza,23009,,,-3.473309000841851,38.001751999639914
Travesía Campanario,Baeza,23009,,,-3.4723919998393487,37.99391299995095
Calle Polígono N.22,Huéscar,18098,,,-2.52420683973679,37.8159254977892
Avenida Rocío Dúrcal,Córdoba,14021,,,-4.76197699387885,37.930663956452
Calle Veneros de Bejarano,Córdoba,14021,,,-4.8972045957832,37.925568028675
Plaza Patio del Poeta Luis Rosales,Córdoba,14021,,,-4.788708701891,37.893038764826
Pasaje Maruja Cazalla,Córdoba,14021,,,-4.79630475115591,37.8947236489366
Calle Músico Cristóbal de Morales,Córdoba,14021,,,-4.79564200029849,37.8942530000498
Urbanización las Viñas,Villanueva del Ariscal,41098,,,-6.13424000042987,37.3996239997626
Camino Salteras,Villanueva del Ariscal,41098,,,-6.13010005292457,37.4059237061806
Calle Tajo,Córdoba,14021,,,-4.9148152760748,37.8467206176597
Calle Salteras,Villanueva del Ariscal,41098,,,-6.13885300008045,37.3987229995483
Calle Villa de Baecula,Bailén,23010,,,-3.77014100030676,38.095514000371
Calle Cristo de la Vera Cruz,Villanueva del Ariscal,41098,,,-6.14460500000551,37.3964109999686
Calle el Almendro,Villanueva de los Castillejos,21076,,,-7.26865872,37.5004935
Barriada Escultor Manuel Domínguez,Zalamea La Real,21078,,,-6.660300999999947,37.676506000000074
Calle Peñuelas,Zalamea La Real,21078,,,-6.65684699999991,37.6815220000001
Calle Camelia,Marbella,29069,,,-4.928604000167225,36.52722200033137
Calle Dalia la (Urb Linda Vista Playa),Marbella,29069,,,-4.929046999649918,36.527659999566886
Calle María Casares,Almería,04013,,,-2.43959198604287,36.8238115989007
Calle Maravillas,Nerja,29075,,,-3.84299054240781,36.756832199894
Camino Linarejo,Calañas,21017,,,-6.919401999999934,37.61543500000005
Calle Murcia,Utrera,41095,,,-5.7833690001901,37.187480000195
Calle Orden de Calatrava,Carrión de los Céspedes,41025,,,-6.32885247570422,37.373008358159
Calle Gustavo Adolfo Bécquer,Carrión de los Céspedes,41025,,,-6.330749344616,37.371503998612
Calle Reyes Católicos,Antas,04016,,,-1.9066767789722,37.260243617801
Calle Ramón Vila Gimenez,Carrión de los Céspedes,41025,,,-6.33445633601595,37.3703319748007
Calle Las Eras (Mures),Alcalá La Real,23002,,,-3.8248623080188,37.423690104096
Calle Isaac Albéniz,Alhaurín de la Torre,29007,,,-4.547676999431255,36.66560999989849
Carretera HU-5101 Calañas al Cerro de Andevalo,La Zarza-Perrunal,21902,,,-6.88299399999994,37.706597
Carretera A-495 de Gibraleón a Rosal de la Frontera,Villanueva de los Castillejos,21076,,,-7.12578999999994,37.4765850000001
Plaza Constitución,Gádor,04047,,,-2.49267899993577,36.954202999569
Plaza Constitución,Alcóntar,04008,,,-2.59725701210121,37.3358351382812
Calle Extram Chillon,Bujalance,14012,,,-4.38475200020462,37.8934380003495
Avenida de Andalucía,Iznatoraf,23048,,,-3.0335949477485213,38.155631064821925
Calle Castillo,Iznatoraf,23048,,,-3.03314694777327,38.1565290648646
Calle Calaveras,Iznatoraf,23048,,,-3.03188694812403,38.1574190654377
Carretera A-492 de Huelva a la N-431 por Aljaraque,Aljaraque,21002,,,-7.046324999621811,37.29321800009893
Paraje el Prado,Villablanca,21073,,,-7.3390158054717,37.306822509651
Plaza Constitución,Baños de la Encina,23011,,,-3.7745741162997,38.171034725049
Plaza de las Constituciones,San Roque,11033,,,-5.39134828107633,36.2103417282168
Carretera Utrera los Palacios,Utrera,41095,,,-5.84162072165706,37.1790914933004
Calle Pescadores,Isla Cristina,21042,,,-7.31582337019884,37.1960892221701
Calle Patin Bolos,Cárcheles,23901,,,-3.6410995406653,37.634323032022
Calle Nueva,Cárcheles,23901,,,-3.64010774523533,37.634313385895
Carretera Valdepeñas,Fuensanta de Martos,23034,,,-3.90113699999995,37.6504630000001
Calle Santa Brigida,Camas,41021,,,-6.03488699999991,37.402161
Urbanización El Visillo,Marbella,29069,,,-4.8850401481245,36.526154995381
Paseo la Cueva,Algar,11003,,,-5.65459800009747,36.6576340001092
Calle Jaén,Pilas,41075,,,-6.30583999999993,37.3113300000001
Plaza de Andalucía,San José del Valle,11902,,,-5.79974699999991,36.6055040000001
Camino del Diablo (Polígono 6 Parcela 31),Lantejuela,41052,,,-5.22641933324894,37.345438054258
Calle el Lagar,Doña Mencía,14022,,,-4.355084260228734,37.552754314543144
Calle D Pp5,Doña Mencía,14022,,,-4.361257999556978,37.55503099966688
Carretera GR-3304 de A-338 (Armilla) a Pte. de los Vados,Vegas del Genil,18911,,,-3.6715498254032,37.176271072623
Carretera CO-9023,Encinas Reales,14024,,,-4.483657999916979,37.246068999770415
Camino C032-0 de Partearroyo,Coín,29042,,,-4.725441119921438,36.702627503442464
Calle Los Naranjos,Nerja,29075,,,-3.875717889508077,36.76164329891233
Plaza Rambla del Río Chíllar,Nerja,29075,,,-3.883999993182565,36.74515527059856
Camino C041-0 Cortijo del Gato,Coín,29042,,,-4.735856040215994,36.69329802426014
Calle de la Dehesa,Fuente Obejuna,14029,,,-5.328119000002102,38.181829000393925
Glorieta de Santiago,Villanueva del Arzobispo,23097,,,-3.0050003954392,38.169381876922
Calle Hornazo,Alcalá de Guadaíra,41004,,,-5.83383485917246,37.3284437485243
Calle Prim,Camas,41021,,,-6.03267299999993,37.403128
Calle las Maestras,Alhama de Almería,04011,,,-2.56975976,36.95979876
Calle Iglesia,Lobras,18121,,,-3.2128667253189387,36.92970422686872
Avenida las Flores,Algeciras,11004,,,-5.45994299999995,36.148711
Pasaje Carretera V Barrios 56,Algeciras,11004,,,-5.45641999999992,36.1482510000001
Calle Cabo Bustos,Algeciras,11004,,,-5.44464282458983,36.157970205011
Calle Zarza,Alcalá de Guadaíra,41004,,,-5.85622875236567,37.3314288270541
Calle Mónaco,Algeciras,11004,,,-5.45184599999993,36.1495570000001
Calle Bajo Guía,El Cuervo de Sevilla,41903,,,-6.04631599999993,36.8528170000001
Calle Yerbabuena,Pilas,41075,,,-6.29892099999995,37.2972270000001
Calle Porcuna,Torredelcampo,23086,,,-3.89000900045817,37.7781570004437
Pago Cantarriján,Nerja,29075,,,-3.785852944804447,36.75593470562
Calle Cuzco,Alcalá de Guadaíra,41004,,,-5.85938800052495,37.3258230004134
Avenida Doña Ana,Alhaurín de la Torre,29007,,,-4.54408500058837,36.6748079996602
Calle San Sebastián,Vícar,04102,,,-2.617390380768,36.8069774288421
Carretera las Parcelas,Conil de la Frontera,11014,,,-6.11637752220439,36.3396733977831
Polígono los Alberos,Paradas,41071,,,-5.50399200033037,37.2884249997142
Calle Lucero,Chiclana de la Frontera,11015,,,-6.140812,36.423113
Calle Quechua,Alcalá de Guadaíra,41004,,,-5.85774499950389,37.3249740004007
Calle Sor Ángela de la Cruz,Chiclana de la Frontera,11015,,,-6.139027999999939,36.42425700000007
Carretera Conexión Autovía A-44 con Carretera A-346,Vélez de Benaudalla,18184,,,-3.4937244068849,36.851584814475
Plaza Joselito,Almuñécar,18017,,,-3.7375246385139,36.734603676054
Calle Matalauva,Pilas,41075,,,-6.30050699999993,37.296408
Calle Don Juan II,Pilas,41075,,,-6.29922399999992,37.3006720000001
Camino de la Dehesa,Pilas,41075,,,-6.30915899999991,37.29398
Carril de Chana,Conil de la Frontera,11014,,,-6.11383036336576,36.3217913800915
Camino de Peña Quemada,Pedroche,14051,,,-4.741158999989333,38.46163900042568
Calle Juan Alameda,Marbella,29069,,,-4.88512195762405,36.5159125005492
Avenida Doctor Maiz Viñals,Marbella,29069,,,-4.88468399948763,36.5161889999747
Avenida Chimenea,Nerja,29075,,,-3.864903999897216,36.7557890002953
Calle Alfonso Aramburu Terrades,Huelva,21041,,,-6.95726910056524,37.2528332661462
Calle Manola Chávez,Villanueva del Río Y Minas,41099,,,-5.7086445275592,37.656273965156
Calle Lina,Umbrete,41094,,,-6.165563,37.36627
Carretera SE-3407 de Valencina de la Concepción a Santiponce,Santiponce,41089,,,-6.05503717513166,37.4337533997321
Privado,Júzcar,29065,,,-5.16964929132028,36.6310190055911
Calle Alcudia,Júzcar,29065,,,-5.17039076742668,36.6239699141198
Camino Cementerio,Júzcar,29065,,,-5.17179120517264,36.6271969470299
Avenida de Portugal,Pilas,41075,,,-6.31181899999996,37.3045010000001
Camino de Cúllar,Caniles,18039,,,-2.57986799980819,37.4551879999264
Calle Coín,Nerja,29075,,,-3.86948455182022,36.7551587161998
Calle Islas,Fuente Vaqueros,18079,,,-3.77760700016277,37.2220979996232
Camino de Dos Torres,Santa Eufemia,14061,,,-4.90155199962798,38.58911900032774
Calle Hardon,Júzcar,29065,,,-5.17092334863882,36.6235999017376
Calle Fuente Caraila,Júzcar,29065,,,-5.16996599979104,36.6238050001748
Calle Pérez Galdós,Huelva,21041,,,-6.94830300041209,37.2730629995703
Calle Doctor Alcantara,Los Guájares,18906,,,-3.58745599969443,36.8439900000386
Plaza Santa Teresa de Jesús,Huelva,21041,,,-6.94045697665148,37.2810338466075
Calle Doctor Cantero Cuadrado,Huelva,21041,,,-6.94374699992843,37.258490000305
Camino Teide,Mijas,29070,,,-4.62556892000469,36.5650407379352
Calle Fandango,El Viso del Alcor,41102,,,-5.70630699966816,37.3995479998404
Calle la Pañoleta,Camas,41021,,,-6.03025699299991,37.3888445210001
Calle Umbral,Tomares,41093,,,-6.04190199999994,37.38034
Calle Duque de Ahumada,Huelva,21041,,,-6.94445299993678,37.2602070000618
Carretera GR-4304 de el Turro a Moraleda de Zafayona,Moraleda de Zafayona,18138,,,-3.96212199999991,37.1607660000001
Plaza Federico García Lorca,Torremolinos,29901,,,-4.5063139674013,36.621216665424
Calle la Joya,Aljaraque,21002,,,-6.99177879305391,37.2690849843486
Calle Rafael Quintana Rosado,Torremolinos,29901,,,-4.50485699966084,36.6224950000647
Calle Aljarafe,Alhaurín de la Torre,29007,,,-4.55355600036234,36.6639089998658
Polígono Valdeconejos,Fernán-Núñez,14027,,,-4.712772719786515,37.67146713868355
Calle Triana,La Rinconada,41081,,,-5.97782599984583,37.4923319997836
Calle Cebadilla,Puebla de Guzmán,21058,,,-7.25020699999993,37.6128
Calle Pintor José Caballero,Fuente Vaqueros,18079,,,-3.77999200043027,37.2220560003843
Calle Rincón,Iznatoraf,23048,,,-3.03250719075409,38.1583957615553
Calle Vallehermoso,El Viso,14074,,,-4.952768680881075,38.486621046366935
Calle Campanas,Fuente Vaqueros,18079,,,-3.78491499992713,37.2205550004132
Avenida Molinillo,Guillena,41049,,,-6.064142704775156,37.54483168665921
Calle Abul Casis,La Puebla del Río,41079,,,-6.06747724798924,37.2710679990952
Calle Málaga,Alanís,41002,,,-5.71519808064428,38.0412693024284
Calle San Juan,Faraján,29052,,,-5.187465149250889,36.61618357300883
Calle Fuente,Benadalid,29022,,,-5.26880600014024,36.605401999794
Calle Flor,Cartaya,21021,,,-7.14991099999992,37.2852550000001
Avenida Islantilla,Isla Cristina,21042,,,-7.24148199966718,37.2061450002318
Callejón Almendral de Majadillas,Chiclana de la Frontera,11015,,,-6.11601670699991,36.4275335330001
Carretera GR-3417 de Maracena a Santa Fe por Albolote y Atarfe,Atarfe,18022,,,-3.70738700040963,37.2131509998189
Calle Huerta el Vicario,El Viso del Alcor,41102,,,-5.72814500039129,37.3850529995964
Plaza Padre Emilio,Bérchules,18030,,,-3.1898360527825,36.974903972049
Plaza Abastos,Bérchules,18030,,,-3.19031400009085,36.976659000013
Calle Rubén Darío,Churriana de la Vega,18062,,,-3.63704500042624,37.1464969999368
Calle Virgen de las Virtudes,Dos Hermanas,41038,,,-5.92751599968817,37.2843280004165
Calle Nuestra Señora de Guía,Camas,41021,,,-6.03623399999992,37.3829010000001
Carretera del Rocío,Almonte,21005,,,-6.5183650258334,37.2510155353805
Calle Dominica,Sevilla,41091,,,-5.983011615883689,37.335693294891094
Calle Guajiras,Sevilla,41091,,,-5.96207728695183,37.3292598375344
Calle Jesús,Alcaracejos,14003,,,-4.96807372659999,38.38619971136353
Calle Gladiolo,Chauchina,18059,,,-3.77546600035552,37.1936240004474
Pago las Arcas (Polígono 8 Parcela 2),Las Cabezas de San Juan,41020,,,-5.8711545210634,36.968332190005
Calle Regañá,Alcalá de Guadaíra,41004,,,-5.8350037021364,37.326826007228
Calle Camarada Paulino González Mora,Huelva,21041,,,-6.92824753444769,37.2622317849037
Calle Fuente Salinas,Fuente Vaqueros,18079,,,-3.75001400024573,37.2226099998518
Plaza Leonardo Mateos,Hinojos,21040,,,-6.3850962211728,37.292343893025
